train_true_label,train_pred_label,train_x,train_y,train_z,train_datatime_idx,test_true_label,test_pred_label,test_x,test_y,test_z,test_datatime_idx,add_true_label,add_pred_label,add_x,add_y,add_z,add_datatime_idx
1,1,0.31871033,-2.1357167,-2.370492,430,,,,,,,,,,,,
1,1,0.9757453,-2.3678477,-1.6507761,531,,,,,,,,,,,,
4,4,1.4207431,2.353521,0.8674347,1389,,,,,,,,,,,,
2,2,1.3212718,-1.9655106,1.4456793,770,,,,,,,,,,,,
0,0,2.0094876,-0.01872573,0.20786214,150,,,,,,,,,,,,
2,2,0.8411703,-1.5970106,1.199472,751,,,,,,,,,,,,
3,3,-5.2082725,3.827963,-1.4654657,1047,,,,,,,,,,,,
3,3,-4.1831036,3.1211984,-1.244003,949,,,,,,,,,,,,
3,3,-4.9866605,3.3376114,-1.3485141,1205,,,,,,,,,,,,
3,3,-6.1487246,3.1766348,-1.7572886,1070,,,,,,,,,,,,
3,3,-3.7321784,2.7016294,-1.4034061,1090,,,,,,,,,,,,
4,4,2.3546822,2.4231849,0.9462215,1488,,,,,,,,,,,,
4,4,1.4125345,2.3111546,0.37415025,1505,,,,,,,,,,,,
1,1,0.4612575,-2.6101654,-1.6682874,355,,,,,,,,,,,,
2,2,-0.41638145,-2.2204368,2.3135283,674,,,,,,,,,,,,
2,2,-0.04631117,-2.023493,2.698379,633,,,,,,,,,,,,
1,1,1.0335805,-2.8501163,-2.4606898,493,,,,,,,,,,,,
2,2,0.0669008,-2.7425487,0.91516656,818,,,,,,,,,,,,
0,0,1.7516712,0.5496414,-0.38332468,170,,,,,,,,,,,,
1,1,0.043895543,-2.6461184,-1.3498912,371,,,,,,,,,,,,
0,0,1.5563798,0.46836913,1.4400985,149,,,,,,,,,,,,
3,3,-6.5944967,2.262083,-1.8164492,920,,,,,,,,,,,,
4,4,0.9546704,1.6249173,2.038821,1385,,,,,,,,,,,,
2,2,-0.60195416,-2.36095,2.007016,824,,,,,,,,,,,,
0,0,2.241404,-0.681416,0.22591178,142,,,,,,,,,,,,
4,4,1.9065385,2.898979,0.7953089,1404,,,,,,,,,,,,
0,0,3.4226704,1.1980352,-0.16194192,201,,,,,,,,,,,,
3,3,-4.407617,3.1672301,-1.1714805,933,,,,,,,,,,,,
1,1,-0.32419106,-1.8471702,-0.9173381,479,,,,,,,,,,,,
0,0,2.9007363,0.7213636,-0.37853208,251,,,,,,,,,,,,
0,0,3.1077077,0.056860656,0.40375954,152,,,,,,,,,,,,
4,4,2.1487508,2.4128966,1.5656536,1402,,,,,,,,,,,,
1,1,0.38239104,-2.3697994,-0.50200397,575,,,,,,,,,,,,
1,1,0.111058086,-2.1639037,-1.3567238,511,,,,,,,,,,,,
1,1,1.541151,-3.2052267,-0.48817047,441,,,,,,,,,,,,
2,2,1.2960179,-2.8395033,2.3506818,628,,,,,,,,,,,,
2,2,0.7432957,-2.197075,1.495173,916,,,,,,,,,,,,
1,1,1.7447608,-2.264869,-2.112145,598,,,,,,,,,,,,
3,3,-5.5585294,2.8014104,-1.0926424,1177,,,,,,,,,,,,
0,0,2.5780005,1.3002512,-1.2408354,188,,,,,,,,,,,,
3,3,-4.7413206,2.313158,-1.6988909,1130,,,,,,,,,,,,
2,2,0.7130712,-2.2425964,1.5811403,658,,,,,,,,,,,,
0,0,2.526865,-0.30102026,0.11414854,72,,,,,,,,,,,,
4,4,2.087664,1.9742601,1.8014429,1352,,,,,,,,,,,,
0,0,2.5908282,0.0214829,-0.24396265,74,,,,,,,,,,,,
3,3,-2.6179492,2.8351474,-0.82694674,1032,,,,,,,,,,,,
4,4,1.8883586,2.7472427,1.8206499,1268,,,,,,,,,,,,
3,3,-2.6030397,3.2278488,-0.77019894,964,,,,,,,,,,,,
3,3,-5.632766,2.8774114,-1.1708846,1140,,,,,,,,,,,,
1,1,1.6344615,-1.7295682,-1.9933954,528,,,,,,,,,,,,
1,1,0.11851856,-2.3492224,-1.706387,311,,,,,,,,,,,,
4,4,2.8219285,1.9241402,2.3567076,1516,,,,,,,,,,,,
2,2,0.4725846,-2.4466236,2.3056855,732,,,,,,,,,,,,
4,4,1.931723,2.2790508,1.6087098,1405,,,,,,,,,,,,
1,1,0.9032181,-2.1480727,-0.8968027,319,,,,,,,,,,,,
4,4,1.8823436,2.2614276,1.2368762,1344,,,,,,,,,,,,
4,4,1.4103656,2.4753108,0.63877976,1463,,,,,,,,,,,,
4,4,1.8145926,2.7591054,2.2642274,1343,,,,,,,,,,,,
3,3,-3.5649917,3.3105898,0.05949518,981,,,,,,,,,,,,
1,1,0.28708065,-2.018063,-0.52033037,503,,,,,,,,,,,,
0,0,2.5187078,1.0417875,1.3628355,56,,,,,,,,,,,,
3,3,-4.8694863,3.2380023,-0.55095404,1041,,,,,,,,,,,,
2,2,-0.12885416,-2.0962038,2.3163018,754,,,,,,,,,,,,
4,4,2.2803898,2.8105319,1.4006687,1509,,,,,,,,,,,,
3,3,-3.5408597,2.4093146,-1.662019,934,,,,,,,,,,,,
1,1,1.006462,-2.1462586,-1.368492,601,,,,,,,,,,,,
0,0,2.836807,0.85285985,0.022570565,290,,,,,,,,,,,,
1,1,-0.004136831,-2.5985692,-0.56325305,418,,,,,,,,,,,,
3,3,-5.0399284,2.3356266,-1.9798448,1165,,,,,,,,,,,,
3,3,-5.4570656,3.2559078,-0.67371255,977,,,,,,,,,,,,
2,2,0.43869275,-1.796251,2.1741748,635,,,,,,,,,,,,
4,4,2.9192538,2.244938,2.0590563,1486,,,,,,,,,,,,
2,2,0.23943943,-2.5901654,2.3958988,696,,,,,,,,,,,,
4,4,2.1463346,2.1161804,2.4547133,1287,,,,,,,,,,,,
3,3,-5.6723948,3.937606,-2.155597,1066,,,,,,,,,,,,
3,3,-4.3546453,2.5404143,-2.231225,1131,,,,,,,,,,,,
3,3,-5.35448,2.0658784,-1.3993039,1028,,,,,,,,,,,,
3,3,-4.4125514,2.5591002,-1.6075171,1026,,,,,,,,,,,,
0,0,3.4904654,0.3747618,1.2181216,156,,,,,,,,,,,,
1,1,0.40553972,-2.425693,-1.6055896,423,,,,,,,,,,,,
4,4,1.6002994,2.2777429,1.4646646,1455,,,,,,,,,,,,
3,3,-4.052587,2.9026396,-0.90365547,1171,,,,,,,,,,,,
1,1,-0.53747416,-2.0257287,-1.8496623,514,,,,,,,,,,,,
4,4,1.2811404,2.090168,1.2872294,1501,,,,,,,,,,,,
3,3,-4.0343194,2.361809,-2.0617256,954,,,,,,,,,,,,
2,2,-0.24553123,-2.9146364,1.8266346,752,,,,,,,,,,,,
3,3,-5.246223,3.322959,-0.6394735,1181,,,,,,,,,,,,
1,1,1.7793901,-1.8229477,-1.8019286,462,,,,,,,,,,,,
0,0,3.1256378,0.10162088,0.6438641,191,,,,,,,,,,,,
1,1,0.42971373,-3.1484044,-0.41272485,470,,,,,,,,,,,,
3,3,-3.474622,2.5026255,-0.723244,1203,,,,,,,,,,,,
4,4,1.6517286,2.6249733,2.1332912,1334,,,,,,,,,,,,
4,4,1.127465,2.6620383,1.1983135,1341,,,,,,,,,,,,
1,1,-0.105452,-2.0536559,-1.5307815,486,,,,,,,,,,,,
3,3,-4.328389,3.5335722,-1.4654177,1064,,,,,,,,,,,,
3,3,-3.953258,2.196009,-1.6624444,1060,,,,,,,,,,,,
4,4,1.9135284,2.6247377,1.7455816,1451,,,,,,,,,,,,
2,2,0.49547556,-2.2470574,1.3951845,826,,,,,,,,,,,,
2,2,-0.69659054,-3.3792331,1.5471306,825,,,,,,,,,,,,
1,1,1.1381369,-2.9810026,-0.951463,568,,,,,,,,,,,,
2,2,1.488209,-2.3972998,1.5169196,913,,,,,,,,,,,,
1,1,1.1661072,-2.179198,-1.2820553,534,,,,,,,,,,,,
1,1,-0.030641288,-1.480566,-1.9316263,480,,,,,,,,,,,,
2,2,0.49034664,-2.5511208,1.8944068,873,,,,,,,,,,,,
0,0,3.200059,-0.60577273,0.28521115,136,,,,,,,,,,,,
1,1,0.9306165,-2.6057951,-0.7142358,540,,,,,,,,,,,,
1,1,0.24818432,-2.8697782,-1.0396405,535,,,,,,,,,,,,
3,3,-1.9859799,1.7135779,-1.8627489,919,,,,,,,,,,,,
0,0,2.447561,0.48117304,0.41581732,37,,,,,,,,,,,,
1,1,0.74431705,-2.92526,-1.9760797,492,,,,,,,,,,,,
1,1,1.3804629,-2.412265,-2.3412485,391,,,,,,,,,,,,
4,4,2.2198677,2.4614358,1.2047682,1279,,,,,,,,,,,,
0,0,2.3745077,0.18906425,0.5350577,121,,,,,,,,,,,,
0,0,2.9360962,-0.07819216,0.6785227,111,,,,,,,,,,,,
1,1,1.1948647,-2.6532323,-1.2883317,490,,,,,,,,,,,,
0,0,2.9572206,0.8461375,0.79386973,129,,,,,,,,,,,,
2,2,0.3247877,-1.7532353,2.6820326,698,,,,,,,,,,,,
0,0,2.5650306,0.21475875,-1.5538486,241,,,,,,,,,,,,
1,1,1.0665183,-2.733364,-2.096234,362,,,,,,,,,,,,
3,3,-5.422388,2.9027884,-1.4846835,1108,,,,,,,,,,,,
2,2,0.14318877,-2.286055,1.5855417,632,,,,,,,,,,,,
1,1,0.16502756,-2.6671965,-1.5453334,481,,,,,,,,,,,,
2,2,1.0867202,-2.125246,1.7538269,902,,,,,,,,,,,,
4,4,1.1515763,2.0317893,1.0052325,1342,,,,,,,,,,,,
4,4,2.1575089,2.1024234,0.76342684,1378,,,,,,,,,,,,
2,2,-0.17610146,-2.0499294,2.0457017,796,,,,,,,,,,,,
2,2,-0.007567987,-1.8102727,0.9957928,841,,,,,,,,,,,,
3,3,-3.4213395,2.0801837,-2.0764704,1191,,,,,,,,,,,,
1,1,0.90016544,-2.9676843,-1.5827367,569,,,,,,,,,,,,
4,4,1.933783,2.5122926,1.0075591,1305,,,,,,,,,,,,
1,1,-0.19177905,-2.7657342,-0.3284452,375,,,,,,,,,,,,
2,2,1.2609134,-2.7320058,0.9036963,888,,,,,,,,,,,,
0,0,2.8993113,-0.15437531,0.30783412,279,,,,,,,,,,,,
2,2,-0.45963913,-2.6117785,0.7913635,722,,,,,,,,,,,,
0,0,2.7778997,0.16268203,0.09241462,218,,,,,,,,,,,,
3,3,-3.4158258,2.95877,-0.667812,931,,,,,,,,,,,,
0,0,3.0572205,0.1325711,-0.2311566,118,,,,,,,,,,,,
1,1,0.5546075,-2.9213996,-1.6026287,387,,,,,,,,,,,,
3,3,-3.4627645,2.2897015,-0.5795891,1214,,,,,,,,,,,,
2,2,0.29287097,-2.4956229,2.05492,685,,,,,,,,,,,,
0,0,2.730839,0.09488377,-0.40757877,36,,,,,,,,,,,,
1,1,1.87884,-2.2486846,-1.8398985,496,,,,,,,,,,,,
0,0,3.0052147,-0.38791943,0.5333792,113,,,,,,,,,,,,
2,2,0.21955328,-2.1612744,2.0874004,700,,,,,,,,,,,,
1,1,-0.9708416,-2.304475,-1.8370941,544,,,,,,,,,,,,
4,4,1.7665403,2.4282978,2.3946884,1479,,,,,,,,,,,,
3,3,-4.4498706,2.6318593,-1.0212489,970,,,,,,,,,,,,
1,1,1.1300068,-2.7679358,-2.2358525,564,,,,,,,,,,,,
3,3,-1.8867116,2.9312463,-0.22331452,1221,,,,,,,,,,,,
4,4,2.185141,1.7444773,0.40916264,1316,,,,,,,,,,,,
3,3,-3.9206662,2.1035721,-1.4300516,958,,,,,,,,,,,,
4,4,1.7136412,2.7466764,1.7901764,1518,,,,,,,,,,,,
3,3,-5.0867558,3.135356,-0.9458165,1197,,,,,,,,,,,,
4,4,1.5398846,2.203297,1.8658912,1241,,,,,,,,,,,,
2,2,0.031336356,-2.2517464,1.5196846,891,,,,,,,,,,,,
3,3,-5.1426697,1.4442165,-2.704342,1025,,,,,,,,,,,,
4,4,2.1652439,1.4381037,1.2573978,1427,,,,,,,,,,,,
2,2,1.0301914,-2.69427,1.399806,687,,,,,,,,,,,,
1,1,0.5130085,-2.596333,-1.4141171,434,,,,,,,,,,,,
3,3,-3.1667144,2.650946,-1.2923968,1044,,,,,,,,,,,,
1,1,1.4822061,-2.8665776,-1.4085685,321,,,,,,,,,,,,
0,0,2.774212,-0.46742982,-1.5590925,250,,,,,,,,,,,,
4,4,2.1105354,1.4888599,0.94643724,1529,,,,,,,,,,,,
0,0,2.0997236,0.5103772,0.6201223,95,,,,,,,,,,,,
4,4,1.8140107,1.9891901,2.2861762,1523,,,,,,,,,,,,
4,4,2.0865803,2.4424696,0.15136951,1467,,,,,,,,,,,,
0,0,2.4453905,0.003006915,0.5850296,229,,,,,,,,,,,,
4,4,2.094904,2.4080486,1.4874766,1435,,,,,,,,,,,,
3,3,-3.037437,1.9980466,-0.90349686,1102,,,,,,,,,,,,
0,0,2.2466607,0.30177677,-0.16903707,104,,,,,,,,,,,,
2,2,0.6154393,-2.2574685,1.9246722,717,,,,,,,,,,,,
0,0,2.5659525,0.636073,0.7382555,269,,,,,,,,,,,,
3,3,-4.9173837,2.912778,-0.62965506,1077,,,,,,,,,,,,
0,0,3.1016922,0.21681327,0.5864523,222,,,,,,,,,,,,
3,3,-4.6607656,2.5346744,-0.3089234,1018,,,,,,,,,,,,
1,1,0.45224974,-2.0173004,-2.3013043,451,,,,,,,,,,,,
2,2,-0.73102486,-3.1846302,2.0909364,749,,,,,,,,,,,,
0,0,3.133275,-0.29709232,-0.98112625,283,,,,,,,,,,,,
0,0,2.9349885,0.8141917,2.2089374,228,,,,,,,,,,,,
1,1,0.32819828,-2.1149437,-1.289471,586,,,,,,,,,,,,
4,4,1.931657,1.4058464,2.1219654,1525,,,,,,,,,,,,
0,0,2.2535818,1.1508883,1.0331254,166,,,,,,,,,,,,
1,1,1.4752755,-2.496224,-2.9462528,453,,,,,,,,,,,,
2,2,0.06475739,-2.8294861,2.2907507,640,,,,,,,,,,,,
0,0,2.5549085,0.096622184,-0.508874,117,,,,,,,,,,,,
0,0,2.4315107,0.41198438,-0.3325131,145,,,,,,,,,,,,
0,0,2.4186528,0.41624004,-0.8619959,120,,,,,,,,,,,,
1,1,-0.062090352,-2.8712833,-1.6715914,485,,,,,,,,,,,,
2,2,0.61550003,-2.4998634,1.1842291,768,,,,,,,,,,,,
2,2,0.16648193,-2.4091082,2.3646574,828,,,,,,,,,,,,
1,1,1.4475976,-2.8927345,-1.4028659,370,,,,,,,,,,,,
3,3,-3.1078637,2.0011902,-1.3556583,1055,,,,,,,,,,,,
3,3,-5.089164,1.8717328,-1.5829151,923,,,,,,,,,,,,
0,0,2.332273,0.32940802,0.062603,169,,,,,,,,,,,,
3,3,-3.8807335,2.5075955,-1.4179597,932,,,,,,,,,,,,
4,4,1.8762351,2.5706515,2.4657884,1265,,,,,,,,,,,,
3,3,-5.108483,2.112637,-1.6475426,1071,,,,,,,,,,,,
3,3,-4.1643105,2.739779,-1.7049184,1072,,,,,,,,,,,,
4,4,1.4746995,1.9633337,1.8155433,1331,,,,,,,,,,,,
1,1,-0.035615563,-2.3802488,-1.4229138,519,,,,,,,,,,,,
3,3,-2.2730434,1.5700066,-2.1791277,990,,,,,,,,,,,,
0,0,1.7228687,0.519224,-0.023741275,119,,,,,,,,,,,,
1,1,0.872625,-2.877736,-1.5925585,466,,,,,,,,,,,,
2,2,0.9483955,-2.6388626,1.2109156,769,,,,,,,,,,,,
3,3,-4.4639487,3.0825062,-1.0640283,1101,,,,,,,,,,,,
4,4,1.7952585,1.4992934,0.9448962,1365,,,,,,,,,,,,
0,0,2.4031541,-0.29676223,1.108676,107,,,,,,,,,,,,
0,0,3.1431167,-0.43956113,0.8779859,127,,,,,,,,,,,,
4,4,1.34095,2.8042767,1.0070685,1438,,,,,,,,,,,,
1,1,0.024832204,-2.362851,-2.6112332,587,,,,,,,,,,,,
3,3,-2.235084,3.299896,-0.8587668,1175,,,,,,,,,,,,
2,2,0.90392077,-2.6343033,1.937228,654,,,,,,,,,,,,
0,0,2.3958378,0.15121934,0.9114337,184,,,,,,,,,,,,
2,2,-0.52868235,-3.0232315,1.8840088,657,,,,,,,,,,,,
3,3,-3.3972485,3.4442763,-0.5535735,1076,,,,,,,,,,,,
3,3,-3.4504418,2.366116,-1.0604424,976,,,,,,,,,,,,
0,0,2.3048368,-0.1446108,0.2259138,52,,,,,,,,,,,,
2,2,0.17204797,-2.5635834,1.6118217,855,,,,,,,,,,,,
4,4,1.8408012,2.9324145,1.4213027,1247,,,,,,,,,,,,
1,1,1.7849559,-3.1685588,-1.3497288,475,,,,,,,,,,,,
1,1,0.62415946,-3.1400485,-0.9702412,334,,,,,,,,,,,,
3,3,-5.0628123,3.0413501,-1.4808633,943,,,,,,,,,,,,
1,1,0.7518945,-1.942025,-2.1425724,317,,,,,,,,,,,,
4,4,2.3412986,2.934725,1.3589326,1315,,,,,,,,,,,,
3,3,-4.4796534,2.862584,-1.0456252,1103,,,,,,,,,,,,
0,0,2.3778927,1.1109535,0.23000553,59,,,,,,,,,,,,
4,4,1.925786,1.9316814,0.541617,1426,,,,,,,,,,,,
3,3,-3.2455719,3.580727,-0.2338084,1184,,,,,,,,,,,,
2,2,0.84794265,-2.7508006,2.2203245,899,,,,,,,,,,,,
1,1,1.5368365,-2.7916012,-0.8610755,397,,,,,,,,,,,,
3,3,-3.822258,2.6778789,-1.8306737,1062,,,,,,,,,,,,
2,2,0.23274627,-2.3982096,2.6677866,693,,,,,,,,,,,,
3,3,-3.3481824,2.074463,-1.183688,1001,,,,,,,,,,,,
0,0,2.6791189,0.36438504,1.0958364,253,,,,,,,,,,,,
3,3,-4.6253495,2.9651856,-0.48961145,1218,,,,,,,,,,,,
0,0,2.611188,0.54786617,-0.7051743,174,,,,,,,,,,,,
0,0,1.9545307,-0.23864889,0.39253712,199,,,,,,,,,,,,
4,4,0.55765325,1.870439,0.86833394,1465,,,,,,,,,,,,
3,3,-3.5636249,3.1136315,-1.3002132,963,,,,,,,,,,,,
0,0,2.9776561,0.26930115,1.0835608,259,,,,,,,,,,,,
0,0,2.5050611,0.124096155,0.5584859,247,,,,,,,,,,,,
2,2,1.9739596,-2.8729653,2.6556525,764,,,,,,,,,,,,
0,0,2.3061047,-0.24559456,0.040192157,289,,,,,,,,,,,,
0,0,2.7807784,-0.4708113,-0.023420408,91,,,,,,,,,,,,
0,0,2.5399964,0.592311,1.3926356,68,,,,,,,,,,,,
4,4,0.5108716,1.4093405,0.31880042,1431,,,,,,,,,,,,
2,2,0.31818157,-2.251324,1.8074543,661,,,,,,,,,,,,
3,3,-4.2838798,2.400334,-2.2618384,1023,,,,,,,,,,,,
2,2,-0.5121461,-2.2458088,1.3536209,762,,,,,,,,,,,,
2,2,-0.6783532,-2.8155708,2.7545145,794,,,,,,,,,,,,
0,0,2.2477126,0.01299423,1.2139506,296,,,,,,,,,,,,
3,3,-4.140094,3.5187976,-1.1160352,1178,,,,,,,,,,,,
2,2,0.8455688,-2.0286007,1.6761172,629,,,,,,,,,,,,
2,2,1.3358824,-2.7037423,0.5606514,890,,,,,,,,,,,,
4,4,1.8401756,2.4844754,0.6701054,1394,,,,,,,,,,,,
0,0,2.801898,-0.48409742,0.1369805,0,,,,,,,,,,,,
4,4,0.8068981,2.5963883,0.27258283,1267,,,,,,,,,,,,
2,2,0.10384043,-2.4434025,1.279019,909,,,,,,,,,,,,
2,2,0.9686355,-2.4969974,1.4586526,690,,,,,,,,,,,,
1,1,0.87170655,-2.5170116,-0.47153917,335,,,,,,,,,,,,
3,3,-4.342254,1.544261,-1.6165757,992,,,,,,,,,,,,
4,4,1.1641603,2.8675196,1.8546182,1245,,,,,,,,,,,,
3,3,-5.273253,2.6462169,-0.83007795,929,,,,,,,,,,,,
3,3,-3.7880244,3.0575502,-0.9882262,1007,,,,,,,,,,,,
2,2,0.17384061,-3.2508445,0.8459347,816,,,,,,,,,,,,
1,1,0.36178094,-2.8562129,-1.2790482,380,,,,,,,,,,,,
4,4,2.5209553,1.1163146,0.90908957,1255,,,,,,,,,,,,
4,4,1.5099089,2.3516703,0.83677346,1235,,,,,,,,,,,,
3,3,-2.1732583,2.7648656,-2.1011868,1169,,,,,,,,,,,,
3,3,-4.270337,2.795507,-0.80124366,971,,,,,,,,,,,,
1,1,1.9223316,-2.949666,-0.38507134,407,,,,,,,,,,,,
1,1,-0.17524143,-2.3954825,-1.0627064,581,,,,,,,,,,,,
3,3,-3.7555146,2.3760722,-2.3821385,1159,,,,,,,,,,,,
1,1,1.2340004,-2.7114484,-0.960371,577,,,,,,,,,,,,
4,4,2.6704278,2.347945,1.0959717,1439,,,,,,,,,,,,
3,3,-2.7914872,2.864394,-0.7567752,1202,,,,,,,,,,,,
3,3,-3.3381164,2.6470587,-1.6328989,1200,,,,,,,,,,,,
1,1,-0.54784375,-2.4909296,-1.0910921,442,,,,,,,,,,,,
1,1,1.0330871,-2.4342437,-2.900676,593,,,,,,,,,,,,
2,2,1.59263,-2.4878445,1.8371205,667,,,,,,,,,,,,
4,4,1.5336854,1.8010294,1.2926927,1429,,,,,,,,,,,,
2,2,0.33617193,-2.015328,2.7016041,910,,,,,,,,,,,,
1,1,0.73931843,-2.7884827,-1.4689652,565,,,,,,,,,,,,
3,3,-3.795721,2.8957555,-2.4274461,1024,,,,,,,,,,,,
2,2,0.5922068,-2.6195767,1.9119201,878,,,,,,,,,,,,
2,2,1.0985852,-2.4905782,2.4878712,707,,,,,,,,,,,,
1,1,0.31085482,-2.4633017,-1.5074563,454,,,,,,,,,,,,
4,4,1.534188,1.9210477,1.3214412,1347,,,,,,,,,,,,
4,4,0.7902589,1.8372374,1.2410622,1432,,,,,,,,,,,,
0,0,2.2527988,0.2692326,-0.6172446,137,,,,,,,,,,,,
1,1,1.2226455,-2.4820077,-1.7859025,491,,,,,,,,,,,,
0,0,2.6697733,-0.52840114,-2.2344575,274,,,,,,,,,,,,
4,4,2.3406441,2.2824845,1.0988821,1415,,,,,,,,,,,,
4,4,1.6730096,1.2239615,0.17165262,1527,,,,,,,,,,,,
1,1,1.1237402,-3.515656,-1.0574169,497,,,,,,,,,,,,
3,3,-5.6984677,2.939751,-0.9319761,1109,,,,,,,,,,,,
4,4,1.8266557,1.8203045,1.371585,1354,,,,,,,,,,,,
2,2,0.24806657,-2.461982,1.7191156,682,,,,,,,,,,,,
3,3,-4.6897273,2.1674573,-1.8003852,987,,,,,,,,,,,,
0,0,2.3569937,-0.20432487,1.0507122,192,,,,,,,,,,,,
1,1,-0.8052503,-2.035361,-1.6132524,513,,,,,,,,,,,,
0,0,2.732997,0.6967347,1.2057593,24,,,,,,,,,,,,
0,0,2.3243442,0.6355941,1.8085243,256,,,,,,,,,,,,
0,0,2.4629245,-0.45350134,-0.21537523,40,,,,,,,,,,,,
2,2,0.21671164,-2.7596855,1.2132648,895,,,,,,,,,,,,
1,1,1.0372351,-2.761824,-1.9136618,328,,,,,,,,,,,,
0,0,1.9838792,0.43818438,0.9970473,262,,,,,,,,,,,,
1,1,0.07362178,-2.73729,-0.9375916,402,,,,,,,,,,,,
3,3,-3.2902308,3.072695,-0.8964719,1150,,,,,,,,,,,,
4,4,1.232836,1.9011893,1.1234457,1422,,,,,,,,,,,,
1,1,0.7711427,-2.7928069,-1.2649417,433,,,,,,,,,,,,
4,4,0.41645288,2.478639,1.018955,1270,,,,,,,,,,,,
4,4,1.2174051,1.2631905,1.5015997,1491,,,,,,,,,,,,
2,2,-0.014344171,-1.7695577,2.1357648,630,,,,,,,,,,,,
3,3,-6.429927,3.155495,-1.1237478,1038,,,,,,,,,,,,
4,4,1.0952427,2.0066147,0.40686065,1496,,,,,,,,,,,,
0,0,1.6272291,0.002375096,1.6098965,265,,,,,,,,,,,,
1,1,0.389408,-2.4865549,-1.6043468,590,,,,,,,,,,,,
1,1,0.18830097,-2.4174113,-2.0190258,510,,,,,,,,,,,,
0,0,2.3048832,0.2897172,-1.0918522,180,,,,,,,,,,,,
2,2,0.8104475,-2.725873,2.783703,662,,,,,,,,,,,,
4,4,2.1901646,2.5619488,0.29234838,1313,,,,,,,,,,,,
3,3,-3.204302,2.6543868,-1.0193987,1198,,,,,,,,,,,,
3,3,-5.6734643,3.0906012,-1.7116693,1167,,,,,,,,,,,,
0,0,2.0166745,0.14765027,0.41672146,102,,,,,,,,,,,,
3,3,-2.9232104,2.8254917,-0.8767768,1217,,,,,,,,,,,,
2,2,0.4533052,-1.6922858,1.7350391,801,,,,,,,,,,,,
0,0,2.5293856,0.16606867,0.7215435,99,,,,,,,,,,,,
4,4,1.5981499,2.2660642,1.8024125,1355,,,,,,,,,,,,
1,1,-0.12864098,-2.1258993,-1.7337718,449,,,,,,,,,,,,
3,3,-3.8422086,3.603435,-0.66672766,1188,,,,,,,,,,,,
2,2,0.10262474,-2.4635196,3.2630005,631,,,,,,,,,,,,
0,0,2.5763843,0.74927324,0.4142158,183,,,,,,,,,,,,
2,2,0.32588828,-2.2414355,1.2424248,686,,,,,,,,,,,,
2,2,0.6618197,-3.0815408,1.7016399,624,,,,,,,,,,,,
4,4,2.5070415,2.294691,2.021243,1407,,,,,,,,,,,,
0,0,2.6571903,0.3966695,1.4025675,287,,,,,,,,,,,,
0,0,2.3242967,-0.16221502,-0.44174552,294,,,,,,,,,,,,
3,3,-4.406655,2.1276278,-2.099316,1157,,,,,,,,,,,,
0,0,2.3659163,0.24913469,-0.13712697,124,,,,,,,,,,,,
2,2,-0.7033706,-2.843362,1.9227109,615,,,,,,,,,,,,
4,4,2.223313,1.4830768,0.47323284,1261,,,,,,,,,,,,
2,2,0.2379894,-2.1035168,1.8219379,802,,,,,,,,,,,,
3,3,-4.9525657,1.9908077,-1.9789796,988,,,,,,,,,,,,
1,1,0.51794744,-3.27812,-1.4570308,506,,,,,,,,,,,,
4,4,1.6311796,1.8059895,1.5954208,1470,,,,,,,,,,,,
4,4,2.1006851,1.7754474,1.95875,1242,,,,,,,,,,,,
4,4,2.0386322,2.1920793,1.7734101,1475,,,,,,,,,,,,
2,2,-0.7191272,-2.7191584,1.492217,671,,,,,,,,,,,,
3,3,-3.377036,2.7046065,-1.8666759,966,,,,,,,,,,,,
1,1,0.17845264,-1.961374,-2.3537865,484,,,,,,,,,,,,
3,3,-3.8622386,2.107214,-2.2659028,1020,,,,,,,,,,,,
2,2,-0.57898664,-2.35684,1.4045864,625,,,,,,,,,,,,
4,4,1.5111121,1.7206335,1.2296499,1263,,,,,,,,,,,,
0,0,2.40516,0.6102969,0.55619985,263,,,,,,,,,,,,
1,1,0.6198118,-2.5240133,-1.3343309,356,,,,,,,,,,,,
0,0,2.955844,0.03453201,0.59906185,83,,,,,,,,,,,,
3,3,-5.3333917,3.3652546,-1.0112281,1144,,,,,,,,,,,,
0,0,2.3494394,-0.039852858,-0.764372,157,,,,,,,,,,,,
3,3,-4.7054667,2.4151168,-1.5668356,1196,,,,,,,,,,,,
3,3,-3.4319346,2.9401305,-1.5680902,997,,,,,,,,,,,,
1,1,-0.16239452,-3.3826604,-1.1743362,398,,,,,,,,,,,,
1,1,0.8414995,-2.9696581,-1.6672843,385,,,,,,,,,,,,
3,3,-5.241356,2.7865117,-1.3653742,940,,,,,,,,,,,,
0,0,2.3992734,-0.4695561,0.8208749,8,,,,,,,,,,,,
4,4,1.8200271,2.656649,0.70657724,1473,,,,,,,,,,,,
2,2,0.18754472,-2.400091,1.7777369,688,,,,,,,,,,,,
0,0,2.153713,-0.6365993,-1.0515347,70,,,,,,,,,,,,
0,0,2.8828487,-0.008200586,0.10505274,134,,,,,,,,,,,,
2,2,0.3016862,-2.717004,1.2260076,884,,,,,,,,,,,,
2,2,0.42665493,-2.0291293,2.1769197,871,,,,,,,,,,,,
1,1,0.43443447,-2.8774483,0.08000803,471,,,,,,,,,,,,
4,4,1.676229,2.0527604,-0.04918334,1508,,,,,,,,,,,,
1,1,-0.72776216,-2.0691135,-1.6513997,547,,,,,,,,,,,,
